,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
622,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,audio_features,0nfQguNoAfKFjsQHr6qnxc,spotify:track:0nfQguNoAfKFjsQHr6qnxc,https://api.spotify.com/v1/tracks/0nfQguNoAfKFjsQHr6qnxc,https://api.spotify.com/v1/audio-analysis/0nfQguNoAfKFjsQHr6qnxc,350120,4
623,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,audio_features,5NK8jad728pj6YeqM5VJD4,spotify:track:5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/tracks/5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/audio-analysis/5NK8jad728pj6YeqM5VJD4,329400,4
624,0.264,0.663,9,-8.264,1,0.187,0.59,0.00443,0.342,0.249,167.078,audio_features,6LGwYMXXgURfaequXipzHx,spotify:track:6LGwYMXXgURfaequXipzHx,https://api.spotify.com/v1/tracks/6LGwYMXXgURfaequXipzHx,https://api.spotify.com/v1/audio-analysis/6LGwYMXXgURfaequXipzHx,366733,4
625,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,audio_features,5zH710lFSLtkHbMkslLDjR,spotify:track:5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,293440,4
626,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,audio_features,6fybp4N6eW3bsFAvARxyVe,spotify:track:6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/tracks/6fybp4N6eW3bsFAvARxyVe,https://api.spotify.com/v1/audio-analysis/6fybp4N6eW3bsFAvARxyVe,227800,4
627,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,audio_features,3fkPMWQ6cBNBLuFcPyMS8s,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/audio-analysis/3fkPMWQ6cBNBLuFcPyMS8s,271000,4
628,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,4UJmPSJsBsIR1U0N79BU1g,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4
629,0.471,0.839,4,-5.928,1,0.032,0.00654,0.000278,0.315,0.895,131.362,audio_features,0Nux6Q8aJZ1i4vUpPDBvlX,spotify:track:0Nux6Q8aJZ1i4vUpPDBvlX,https://api.spotify.com/v1/tracks/0Nux6Q8aJZ1i4vUpPDBvlX,https://api.spotify.com/v1/audio-analysis/0Nux6Q8aJZ1i4vUpPDBvlX,264406,4
630,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4
631,0.449,0.41,9,-8.067,0,0.0317,0.761,0.0,0.0631,0.195,123.758,audio_features,7oTE1KmtU2ml9zBhv9Reao,spotify:track:7oTE1KmtU2ml9zBhv9Reao,https://api.spotify.com/v1/tracks/7oTE1KmtU2ml9zBhv9Reao,https://api.spotify.com/v1/audio-analysis/7oTE1KmtU2ml9zBhv9Reao,305900,4
632,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,audio_features,2B98ljvzqpCVgt5reTHq28,spotify:track:2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/tracks/2B98ljvzqpCVgt5reTHq28,https://api.spotify.com/v1/audio-analysis/2B98ljvzqpCVgt5reTHq28,268587,4
633,0.344,0.0585,3,-17.212,1,0.0373,0.976,0.000362,0.103,0.323,174.149,audio_features,3JOVTQ5h8HGFnDdp4VT3MP,spotify:track:3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/tracks/3JOVTQ5h8HGFnDdp4VT3MP,https://api.spotify.com/v1/audio-analysis/3JOVTQ5h8HGFnDdp4VT3MP,189507,4
634,0.377,0.253,4,-11.155,0,0.0387,0.975,0.000259,0.101,0.367,125.403,audio_features,1BViPjTT585XAhkUUrkts0,spotify:track:1BViPjTT585XAhkUUrkts0,https://api.spotify.com/v1/tracks/1BViPjTT585XAhkUUrkts0,https://api.spotify.com/v1/audio-analysis/1BViPjTT585XAhkUUrkts0,334570,3
635,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
636,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,audio_features,5cfYurP1XKldMBtvBBJiTs,spotify:track:5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/audio-analysis/5cfYurP1XKldMBtvBBJiTs,288507,4
637,0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069,audio_features,1wlKw9NAWVWpx7OIAyg9EA,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/tracks/1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/audio-analysis/1wlKw9NAWVWpx7OIAyg9EA,283027,3
638,0.443,0.226,2,-12.507,0,0.0359,0.939,0.0201,0.14,0.196,79.142,audio_features,6ERZ30cRjVWGtVLhczX9aL,spotify:track:6ERZ30cRjVWGtVLhczX9aL,https://api.spotify.com/v1/tracks/6ERZ30cRjVWGtVLhczX9aL,https://api.spotify.com/v1/audio-analysis/6ERZ30cRjVWGtVLhczX9aL,300361,3
639,0.856,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.489,122.08,audio_features,0dbTQYW3Ad1FTzIA9t90E8,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,https://api.spotify.com/v1/tracks/0dbTQYW3Ad1FTzIA9t90E8,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,324189,4
640,0.593,0.37,11,-11.674,0,0.397,0.832,0.0,0.108,0.312,135.391,audio_features,2MF4HtZHBoUliOi9nOAbS0,spotify:track:2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/tracks/2MF4HtZHBoUliOi9nOAbS0,https://api.spotify.com/v1/audio-analysis/2MF4HtZHBoUliOi9nOAbS0,262360,4
641,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4
642,0.467,0.672,10,-7.371,0,0.377,0.00559,0.243,0.607,0.0648,163.1,audio_features,51RN0kzWd7xeR4th5HsEtW,spotify:track:51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/tracks/51RN0kzWd7xeR4th5HsEtW,https://api.spotify.com/v1/audio-analysis/51RN0kzWd7xeR4th5HsEtW,200693,4
643,0.703,0.845,10,-4.851,0,0.337,0.169,0.0,0.122,0.745,97.672,audio_features,46oHvXwpEZOFX518we1nJD,spotify:track:46oHvXwpEZOFX518we1nJD,https://api.spotify.com/v1/tracks/46oHvXwpEZOFX518we1nJD,https://api.spotify.com/v1/audio-analysis/46oHvXwpEZOFX518we1nJD,146482,4
644,0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,audio_features,0joQFwiBKmi6X1Iq5R1ubH,spotify:track:0joQFwiBKmi6X1Iq5R1ubH,https://api.spotify.com/v1/tracks/0joQFwiBKmi6X1Iq5R1ubH,https://api.spotify.com/v1/audio-analysis/0joQFwiBKmi6X1Iq5R1ubH,346907,4
645,0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,audio_features,2LTlO3NuNVN70lp2ZbVswF,spotify:track:2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/audio-analysis/2LTlO3NuNVN70lp2ZbVswF,214827,4
646,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,audio_features,7ISL3LO8AWP3fKIXunvqTa,spotify:track:7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/tracks/7ISL3LO8AWP3fKIXunvqTa,https://api.spotify.com/v1/audio-analysis/7ISL3LO8AWP3fKIXunvqTa,280467,4
647,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,audio_features,1aWV3uY3SIEZVbmv45oFWS,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/audio-analysis/1aWV3uY3SIEZVbmv45oFWS,268533,4
648,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,audio_features,2BydLQAh7CUIFvSEqAMc4x,spotify:track:2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/tracks/2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/audio-analysis/2BydLQAh7CUIFvSEqAMc4x,180493,4
649,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,audio_features,3evG0BIqEFMMP7lVJh1cSf,spotify:track:3evG0BIqEFMMP7lVJh1cSf,https://api.spotify.com/v1/tracks/3evG0BIqEFMMP7lVJh1cSf,https://api.spotify.com/v1/audio-analysis/3evG0BIqEFMMP7lVJh1cSf,215733,4
650,0.658,0.623,0,-6.934,1,0.0398,0.0683,0.0,0.321,0.207,100.436,audio_features,312WNtMs3F28cUukaPY9bo,spotify:track:312WNtMs3F28cUukaPY9bo,https://api.spotify.com/v1/tracks/312WNtMs3F28cUukaPY9bo,https://api.spotify.com/v1/audio-analysis/312WNtMs3F28cUukaPY9bo,250747,4
651,0.528,0.468,5,-5.306,1,0.0287,0.295,0.0,0.165,0.185,154.974,audio_features,5W63Zcirj6bvnTxhVIKTSK,spotify:track:5W63Zcirj6bvnTxhVIKTSK,https://api.spotify.com/v1/tracks/5W63Zcirj6bvnTxhVIKTSK,https://api.spotify.com/v1/audio-analysis/5W63Zcirj6bvnTxhVIKTSK,348227,3
652,0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896,audio_features,2LD2gT7gwAurzdQDQtILds,spotify:track:2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/tracks/2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/audio-analysis/2LD2gT7gwAurzdQDQtILds,345187,4
653,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,audio_features,4K1imZQQ0yKtJ40vGmUajS,spotify:track:4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/tracks/4K1imZQQ0yKtJ40vGmUajS,https://api.spotify.com/v1/audio-analysis/4K1imZQQ0yKtJ40vGmUajS,220400,4
654,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,audio_features,1ckU1EhAO0Nr73QYw24SWJ,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ,261573,4
655,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,audio_features,1lx8ddGT5wCD6W2xmLeRKG,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467,3
656,0.694,0.331,9,-13.0,1,0.0284,0.806,0.00235,0.707,0.458,79.055,audio_features,3UqHlIBI771FNCiLY5MKrp,spotify:track:3UqHlIBI771FNCiLY5MKrp,https://api.spotify.com/v1/tracks/3UqHlIBI771FNCiLY5MKrp,https://api.spotify.com/v1/audio-analysis/3UqHlIBI771FNCiLY5MKrp,280000,4
657,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,audio_features,56NkIxSZZiMpFP5ZNSxtnT,spotify:track:56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/tracks/56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/audio-analysis/56NkIxSZZiMpFP5ZNSxtnT,183391,4
658,0.709,0.917,9,-3.315,1,0.189,0.0409,0.0,0.0839,0.515,125.042,audio_features,7nKQ5WAcjnG48knyLuo8gO,spotify:track:7nKQ5WAcjnG48knyLuo8gO,https://api.spotify.com/v1/tracks/7nKQ5WAcjnG48knyLuo8gO,https://api.spotify.com/v1/audio-analysis/7nKQ5WAcjnG48knyLuo8gO,191139,4
659,0.664,0.382,0,-9.977,1,0.047,0.239,0.00749,0.0943,0.126,123.214,audio_features,5q4BpnMrYEFzLO0dYODj6J,spotify:track:5q4BpnMrYEFzLO0dYODj6J,https://api.spotify.com/v1/tracks/5q4BpnMrYEFzLO0dYODj6J,https://api.spotify.com/v1/audio-analysis/5q4BpnMrYEFzLO0dYODj6J,271088,4
660,0.621,0.403,9,-8.211,1,0.0359,0.581,0.0,0.114,0.634,145.523,audio_features,2XgGdD5d2MW4RNx8KnIjVh,spotify:track:2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/tracks/2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/audio-analysis/2XgGdD5d2MW4RNx8KnIjVh,232133,4
661,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
662,0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,audio_features,6ITuEsxEy2qPhqMowdDAeI,spotify:track:6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/tracks/6ITuEsxEy2qPhqMowdDAeI,https://api.spotify.com/v1/audio-analysis/6ITuEsxEy2qPhqMowdDAeI,194667,4
663,0.656,0.479,7,-7.055,0,0.0348,0.0665,0.00272,0.168,0.708,184.374,audio_features,3c6afiysmB7OnxQzzSqRfD,spotify:track:3c6afiysmB7OnxQzzSqRfD,https://api.spotify.com/v1/tracks/3c6afiysmB7OnxQzzSqRfD,https://api.spotify.com/v1/audio-analysis/3c6afiysmB7OnxQzzSqRfD,261867,4
664,0.751,0.471,3,-9.694,0,0.093,0.481,0.00942,0.385,0.805,135.289,audio_features,1bSWuHCXabkhubUywqCe47,spotify:track:1bSWuHCXabkhubUywqCe47,https://api.spotify.com/v1/tracks/1bSWuHCXabkhubUywqCe47,https://api.spotify.com/v1/audio-analysis/1bSWuHCXabkhubUywqCe47,238600,4
665,0.721,0.662,7,-8.136,1,0.403,0.0888,0.0,0.178,0.68,94.191,audio_features,1xIxMz1sNQ4b6svH1GuTtF,spotify:track:1xIxMz1sNQ4b6svH1GuTtF,https://api.spotify.com/v1/tracks/1xIxMz1sNQ4b6svH1GuTtF,https://api.spotify.com/v1/audio-analysis/1xIxMz1sNQ4b6svH1GuTtF,285947,4
666,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,audio_features,1VNvsvEsUpuUCbHpVop1vo,spotify:track:1VNvsvEsUpuUCbHpVop1vo,https://api.spotify.com/v1/tracks/1VNvsvEsUpuUCbHpVop1vo,https://api.spotify.com/v1/audio-analysis/1VNvsvEsUpuUCbHpVop1vo,273667,4
667,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,audio_features,2rtGaCAeYtmcIvuZsvgTf6,spotify:track:2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/tracks/2rtGaCAeYtmcIvuZsvgTf6,https://api.spotify.com/v1/audio-analysis/2rtGaCAeYtmcIvuZsvgTf6,356333,4
668,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,0.801,97.405,audio_features,5MMW4CZsZiZt2iuqAXzzWC,spotify:track:5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/tracks/5MMW4CZsZiZt2iuqAXzzWC,https://api.spotify.com/v1/audio-analysis/5MMW4CZsZiZt2iuqAXzzWC,332229,4
669,0.387,0.253,5,-8.901,1,0.0336,0.798,0.000159,0.0848,0.134,68.004,audio_features,13CVSGLSFl4UxpDVR6u3dq,spotify:track:13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/tracks/13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/audio-analysis/13CVSGLSFl4UxpDVR6u3dq,182163,5
670,0.307,0.748,2,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,audio_features,2ov8L95QD25TLpZAZPYWXL,spotify:track:2ov8L95QD25TLpZAZPYWXL,https://api.spotify.com/v1/tracks/2ov8L95QD25TLpZAZPYWXL,https://api.spotify.com/v1/audio-analysis/2ov8L95QD25TLpZAZPYWXL,302648,4
671,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,audio_features,3KPwt1LBpt1jVSHz8GXERo,spotify:track:3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/tracks/3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/audio-analysis/3KPwt1LBpt1jVSHz8GXERo,313840,4
672,0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,audio_features,755bvJDSA3LNcNuFgBT9LK,spotify:track:755bvJDSA3LNcNuFgBT9LK,https://api.spotify.com/v1/tracks/755bvJDSA3LNcNuFgBT9LK,https://api.spotify.com/v1/audio-analysis/755bvJDSA3LNcNuFgBT9LK,354213,4
673,0.449,0.54,4,-14.637,0,0.0458,0.346,0.00944,0.232,0.673,120.107,audio_features,5nfMtk9Zty1AITVo4YDhbb,spotify:track:5nfMtk9Zty1AITVo4YDhbb,https://api.spotify.com/v1/tracks/5nfMtk9Zty1AITVo4YDhbb,https://api.spotify.com/v1/audio-analysis/5nfMtk9Zty1AITVo4YDhbb,307440,4
674,0.319,0.179,2,-17.635,1,0.0315,0.0634,0.181,0.431,0.259,133.708,audio_features,7EUEl5wJb8VI777UAUvRnH,spotify:track:7EUEl5wJb8VI777UAUvRnH,https://api.spotify.com/v1/tracks/7EUEl5wJb8VI777UAUvRnH,https://api.spotify.com/v1/audio-analysis/7EUEl5wJb8VI777UAUvRnH,225827,4
675,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,audio_features,5IyL3XOaRPpTgxVjRIAxXU,spotify:track:5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/tracks/5IyL3XOaRPpTgxVjRIAxXU,https://api.spotify.com/v1/audio-analysis/5IyL3XOaRPpTgxVjRIAxXU,193880,4
676,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,audio_features,1a2iF9XymafjRk56q7oCxo,spotify:track:1a2iF9XymafjRk56q7oCxo,https://api.spotify.com/v1/tracks/1a2iF9XymafjRk56q7oCxo,https://api.spotify.com/v1/audio-analysis/1a2iF9XymafjRk56q7oCxo,219587,4
677,0.298,0.823,7,-9.793,1,0.0816,7.66e-05,7.53e-05,0.132,0.235,135.596,audio_features,0Pie5DFAHHxpkONFUsAI6s,spotify:track:0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/tracks/0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/audio-analysis/0Pie5DFAHHxpkONFUsAI6s,275600,4
678,0.695,0.827,6,-5.742,0,0.282,0.179,0.0,0.283,0.538,81.024,audio_features,4WEuEfFiczWxblHyuucSBL,spotify:track:4WEuEfFiczWxblHyuucSBL,https://api.spotify.com/v1/tracks/4WEuEfFiczWxblHyuucSBL,https://api.spotify.com/v1/audio-analysis/4WEuEfFiczWxblHyuucSBL,279855,4
679,0.377,0.329,0,-9.67,0,0.0569,0.131,0.00654,0.279,0.0528,173.663,audio_features,3H3qBumaYj67PT3aMEBvAP,spotify:track:3H3qBumaYj67PT3aMEBvAP,https://api.spotify.com/v1/tracks/3H3qBumaYj67PT3aMEBvAP,https://api.spotify.com/v1/audio-analysis/3H3qBumaYj67PT3aMEBvAP,340493,4
680,0.27,0.214,7,-15.779,0,0.029,0.738,0.661,0.117,0.0445,135.869,audio_features,32dnKMni3I3gwUbWp4mi45,spotify:track:32dnKMni3I3gwUbWp4mi45,https://api.spotify.com/v1/tracks/32dnKMni3I3gwUbWp4mi45,https://api.spotify.com/v1/audio-analysis/32dnKMni3I3gwUbWp4mi45,810293,3
681,0.334,0.472,0,-8.791,1,0.0277,0.6,3.62e-06,0.317,0.431,179.173,audio_features,3FCto7hnn1shUyZL42YgfO,spotify:track:3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/audio-analysis/3FCto7hnn1shUyZL42YgfO,336093,3
682,0.629,0.534,6,-9.054,0,0.0267,0.437,3.33e-06,0.328,0.649,124.964,audio_features,4XTuSMs47SIg35KxhNIUGe,spotify:track:4XTuSMs47SIg35KxhNIUGe,https://api.spotify.com/v1/tracks/4XTuSMs47SIg35KxhNIUGe,https://api.spotify.com/v1/audio-analysis/4XTuSMs47SIg35KxhNIUGe,147027,4
683,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3
684,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,audio_features,2pMPWE7PJH1PizfgGRMnR9,spotify:track:2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,175453,4
685,0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,audio_features,4j1Bk0BEIGCF9hR7cSwl9d,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,https://api.spotify.com/v1/tracks/4j1Bk0BEIGCF9hR7cSwl9d,https://api.spotify.com/v1/audio-analysis/4j1Bk0BEIGCF9hR7cSwl9d,276067,4
686,0.539,0.424,11,-9.361,1,0.0406,0.317,0.0,0.108,0.17,118.071,audio_features,6PmjWl0phNxc0R5OwkDdiZ,spotify:track:6PmjWl0phNxc0R5OwkDdiZ,https://api.spotify.com/v1/tracks/6PmjWl0phNxc0R5OwkDdiZ,https://api.spotify.com/v1/audio-analysis/6PmjWl0phNxc0R5OwkDdiZ,256867,4
687,0.349,0.525,8,-6.829,0,0.0451,0.583,0.0,0.35,0.288,136.762,audio_features,7Ms58r8G6Y0r1XLtpwoGxN,spotify:track:7Ms58r8G6Y0r1XLtpwoGxN,https://api.spotify.com/v1/tracks/7Ms58r8G6Y0r1XLtpwoGxN,https://api.spotify.com/v1/audio-analysis/7Ms58r8G6Y0r1XLtpwoGxN,270680,5
688,0.394,0.151,3,-16.748,1,0.0359,0.976,0.739,0.0664,0.31,178.051,audio_features,3jQyadhLTxpxadQlkFh2b8,spotify:track:3jQyadhLTxpxadQlkFh2b8,https://api.spotify.com/v1/tracks/3jQyadhLTxpxadQlkFh2b8,https://api.spotify.com/v1/audio-analysis/3jQyadhLTxpxadQlkFh2b8,160240,4
689,0.269,0.591,10,-5.79,0,0.0416,0.453,0.000695,0.0702,0.228,183.793,audio_features,2j3GxEsbNYNeEzz86wDY4J,spotify:track:2j3GxEsbNYNeEzz86wDY4J,https://api.spotify.com/v1/tracks/2j3GxEsbNYNeEzz86wDY4J,https://api.spotify.com/v1/audio-analysis/2j3GxEsbNYNeEzz86wDY4J,403044,4
690,0.638,0.522,8,-9.814,1,0.0932,0.352,0.0663,0.165,0.584,142.952,audio_features,5A0M6B0RBSXSNWv0wcppZ9,spotify:track:5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/tracks/5A0M6B0RBSXSNWv0wcppZ9,https://api.spotify.com/v1/audio-analysis/5A0M6B0RBSXSNWv0wcppZ9,161200,4
691,0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048,audio_features,4Ilen0VxPEsVRLpnePji8P,spotify:track:4Ilen0VxPEsVRLpnePji8P,https://api.spotify.com/v1/tracks/4Ilen0VxPEsVRLpnePji8P,https://api.spotify.com/v1/audio-analysis/4Ilen0VxPEsVRLpnePji8P,258667,4
692,0.458,0.909,1,-6.553,1,0.487,0.0567,4.26e-06,0.11,0.449,118.227,audio_features,6bOkaEXc5CopinGazSLokx,spotify:track:6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/tracks/6bOkaEXc5CopinGazSLokx,https://api.spotify.com/v1/audio-analysis/6bOkaEXc5CopinGazSLokx,205627,4
693,0.32,0.529,5,-7.595,1,0.0436,0.27,0.0136,0.0942,0.103,119.898,audio_features,63hHlajVLQnlFMAqSyePxO,spotify:track:63hHlajVLQnlFMAqSyePxO,https://api.spotify.com/v1/tracks/63hHlajVLQnlFMAqSyePxO,https://api.spotify.com/v1/audio-analysis/63hHlajVLQnlFMAqSyePxO,314533,4
694,0.342,0.294,2,-15.989,1,0.0426,0.592,0.674,0.0944,0.132,84.014,audio_features,6QpZXzHcOgXK41Y3YCx203,spotify:track:6QpZXzHcOgXK41Y3YCx203,https://api.spotify.com/v1/tracks/6QpZXzHcOgXK41Y3YCx203,https://api.spotify.com/v1/audio-analysis/6QpZXzHcOgXK41Y3YCx203,220008,4
695,0.262,0.482,5,-7.75,0,0.0294,0.0364,0.000189,0.11,0.063,170.968,audio_features,0u35Dpz37TY2M2j20RUdMf,spotify:track:0u35Dpz37TY2M2j20RUdMf,https://api.spotify.com/v1/tracks/0u35Dpz37TY2M2j20RUdMf,https://api.spotify.com/v1/audio-analysis/0u35Dpz37TY2M2j20RUdMf,318627,4
696,0.205,0.472,10,-10.45,1,0.0718,0.498,0.000792,0.0953,0.0392,203.944,audio_features,761QvVHTibYjEi2r6A4g4Q,spotify:track:761QvVHTibYjEi2r6A4g4Q,https://api.spotify.com/v1/tracks/761QvVHTibYjEi2r6A4g4Q,https://api.spotify.com/v1/audio-analysis/761QvVHTibYjEi2r6A4g4Q,334294,4
